ClientID,subClientID,Entity1,Team,strActiveBroker,strActiveTrader,strLiquidityProvider,strMarketMaker,Accreditation,Deal_Source_Group,House_Client,Clearing_Fee,rebateAmount,Net_Revenue,Product1,Year_Month,Currency,Clearing_Member,Fiscal_Year,Fiscal_Quarter,Fiscal_Month,Fiscal_Half,Net_Revenue_SGD,Business_Type_Group,Entity2,Country,masDesc_final,Business_Type,Final_Allocation,Region_Group,Traded_Volume,Net_Revenue_Adjusted,Clearing_Fee_SGD,Rebates_SGD,Entity,Tier,Account_Manager,Net_Revenue_Factor,Product_Group,Product_Group1,Product_Type,Product_Type2,Product2,Product2_Label,Product1_Label,Member_Short_Name,Trading_Days,RegionAllocation,TeamAllocation,masDescription,Trade_Session,BUM_Disclosure_Year
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,Client,31.2,88290.91911,320,EJP,2024-01,USD,S328,2023,Q1,1,1H,541.8,PTG,Wilson Global Trade Pte Ltd,United States,LiquidityProvider,Accounting Firm,1,SG ROA,12,272.448,2554.2,0,K2J Global IFSC,Commods,Kenny Groth,,Financials,Equity Derivatives,Equity,Equity Index,EJP,EJP,SGX FTSE Blossom Japan Index Futures,SG Securities,21,0.25,1,MarketMaker,T+1,FY14
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|TANBHS,Screen,Client,21304.81,0,791.3,ETP,2024-04,USD,S350,2023,Q2,4,1H,696.6,Brokerage/Agency,Flow Traders,United States,LiquidityProvider,Accounting Firm,0.5,Europe,27623,310.0988,7.224,0,K2J Global IFSC,GAM,Renaud Gocsei,,Financials,FX/IR,Crypto,Cryptocurrencies,Crypto,SGX Ethereum Perpetual Futures,SGX Ethereum Perpetual Futures,Deutsche,19,1,1,ActiveTrader,T+1,FY22
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,50054.4,0,488.4,FEFTS,2021-09,USD,S009,2021,Q3,9,2H,258.3,Brokerage/Agency,China International Minerals,United States,ActiveBroker,Accounting Firm,0.125,USA,3,5012.6175,1454.475,0,K2J Global IFSC,Commods,Craig Cohen,,Commods,Commods,Iron Ore,Iron Ore,Iron Ore,Iron Ore,TSI Iron Ore CFR China (62% Fe Fines) Index Futures (Trade-at-Settlement),Barclays,19,1,1,LiquidityProvider,T,FY22
25139,25139,K2J Global IFSC,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,NLT,Client,145.2,0,15,FID,2022-07,USD,S016,2022,Q3,7,2H,58.05,Brokerage/Agency,Qube,United States,LiquidityProvider,Accounting Firm,1,Hong Kong,6358,13173.48,129,0,K2J Global IFSC,GAM,Vivian Wang Min,,Financials,Equity Derivatives,Equity,Equity Index,FID,FTSE Indonesia Index Futures,FTSE Indonesia Index Futures,Deutsche,19,0.125,1,ActiveBroker,T,FY14
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,MACCHIONEP,NLT,Client,11459.5,0,8880,FVN,2022-10,USD,S660,2022,Q4,10,2H,-19092.30833,Bank Trading Desks,Millennium Capital Management,United States,MarketMaker,Accounting Firm,0.125,USA,30.5,228.3694898,808.83,1973.5839,K2J Global IFSC,Tier 1,Vivian Wang Min,,Financials,Equity Derivatives,Equity,Equity Index,FVN,SGX FTSE Vietnam 30 Index Futures,FTSE Vietnam 30 Index Futures,Citigroup,22,0.5,1,MarketMaker,T+1,FY20
25139,25139,K2J Global IFSC,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC|MACCHIONEP,Screen,Client,274.7,2195.6,507.8,GINB,2023-02,USD,S389,2022,Q1,2,1H,127.71,Brokerage/Agency,Yuanta Futures - Agency,United States,ActiveTrader,Accounting Firm,1,SG ROA,27,5383.17,759.81,0,K2J Global IFSC,GAM,Yan Xuan Li,,Financials,Equity Derivatives,Equity,Equity Index,GINB,GIFT Derivatives,GIFT City Bank Index Futures,Barclays,22,1,1,ActiveBroker,T+1,FY23
25139,25139,K2J Global IFSC,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,NLT,Client,384,0,1197.560487,HWF,2021-03,USD,S288,2020,Q1,3,1H,5528.85,Buy-Side,BNP Paribas,United States,LiquidityProvider,Accounting Firm,1,SG ROA,270,58.05,102.0777,0,K2J Global IFSC,Tier 2,omnibus,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Handysize Time Charter Average (7 Routes) Futures,HGNH,19,1,1,LiquidityProvider,T+1,FY25
25139,25139,K2J Global IFSC,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR|TOHL,NLT,Client,151,61.05,2554.2,JB,2021-10,USD,S009,2021,Q4,10,2H,290.25,Buy-Side,Virtu Financial,United States,LiquidityProvider,Accounting Firm,1,SG ROA,2,-3000,2686.167,0,K2J Global IFSC,Tier 2,David Wang Lipeng,,Financials,FX/IR,Interest Rates,Interest Rates,JB,JGB Futures,Mini Japanese Government Bond (JGB) Futures,UBS Futures,22,0.5,1,LiquidityProvider,T,FY22
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,115407.6,0,-2612.903226,KRW,2023-12,USD,S009,2023,Q4,12,2H,203.175,Buy-Side,Alam Commodities DMCC,United States,LiquidityProvider,Accounting Firm,1,SG ROA,554,2148.3,28456.11,205.11,K2J Global IFSC,Commods,Kenneth Ng Say Chong,,Financials,FX/IR,FX,FX,KRW,KRW/USD FX Futures (Full-Sized),KRW/USD FX Futures (Full-Sized),SG Securities,19,1,1,MarketMaker,T,FY17
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,15.6,0,3544.5,LPF,2022-09,USD,S813,2022,Q3,9,2H,8.2,Brokerage/Agency,Undisclosed,United States,ActiveBroker,Accounting Firm,1,USA,31730,14814.36,19.35,0,K2J Global IFSC,Tier 3,Brenna Koh,,Commods,Commods,Iron ore,Iron ore,Iron Ore,Iron ore,Platts Iron Ore CFR China (Lump Premium) Index Fut,Morgan Stanley,21,1,1,ActiveTrader,T,FY14
25139,25139,K2J Global IFSC,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,NLT,Client,169.5,148129.2817,19.825,M42F,2025-06,USD,S007,2024,Q2,6,1H,104.748,Buy-Side,D.E. Shaw,United States,ActiveTrader,Accounting Firm,1,China,55,202.917,251.163,0,K2J Global IFSC,Tier 1,Yan Xuan Li,,Commods,Commods,Thermal Coal,Thermal Coal,Thermal Coal,Thermal Coal,IHS McCloskey M42 - Indonesian 4200kc GAR FOB Ther,Orient Futures,22,0.25,1,MarketMaker,T,FY24
25139,25139,K2J Global IFSC,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,House,93007.2,0,2829,MEG,2024-10,USD,S288,2024,Q4,10,2H,1140.876,Buy-Side,Bright Fortune Resources,United States,MarketMaker,Accounting Firm,0.25,Europe,410,3174.027698,998.976,3263.792823,K2J Global IFSC,Commods,Renaud Gocsei,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,ICIS MEG CFR China Swap,StoneX,19,1,1,LiquidityProvider,T+1,FY15
25139,25139,K2J Global IFSC,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANSY,Screen,Client,208982.5,0,50,MKP,2025-03,USD,S078,2024,Q1,3,1H,27696.60937,Trading Firms,Olam Global Agri Pte Ltd,United States,ActiveTrader,Accounting Firm,1,China,3301,5420.58,2554.2,6699.1764,K2J Global IFSC,Tier 1,Carl Davey,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX NZ Milk Price (MKP) Futures,BPI,21,1,1,LiquidityProvider,T,FY24
25139,25139,K2J Global IFSC,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,NLT,Client,10.2,0,1500,MTWD,2025-08,USD,S009,2025,Q3,8,2H,284605.992,Buy-Side,Susquehanna,United States,ActiveBroker,Accounting Firm,1,Omnibus,341,219.3,4235.973,761.2808207,K2J Global IFSC,GAM,Penny Pan Ranran,,Financials,FX/IR,FX,FX,MTWD,SGX TWD/USD FX (Micro) Futures,SGX TWD/USD FX (Micro) Futures,KGI,22,0.125,1,ActiveTrader,T,FY17
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,NLT,Client,134055,0,15,MTWN,2021-06,USD,S009,2020,Q2,6,1H,10012.0125,Buy-Side,Rich Hedging Investments,United States,LiquidityProvider,Accounting Firm,1,SG ROA,670,7468.197,9086.76,0,K2J Global IFSC,Tier 2,David Wang Lipeng,,Financials,Equity Derivatives,Equity,Equity Index,MTWN,Micro FTSE Taiwan Index Futures,Micro FTSE Taiwan Index Futures,Orient Futures,19,1,1,MarketMaker,T,FY22
25139,25139,K2J Global IFSC,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,1900,0,43.55,MUC,2024-11,USD,S009,2024,Q4,11,2H,255.42,Trading Firms,President Futures Agency,United States,ActiveTrader,Accounting Firm,1,China,125,132505.059,1339.18125,0,K2J Global IFSC,Commods,Renaud Gocsei,,Financials,FX/IR,FX,FX,MUC,USD/CNH Futures,USD/CNH FX Futures Mini,YongAn,21,1,1,ActiveTrader,T,FY18
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,62174,0,611.6631565,MXF,2023-04,USD,S138,2022,Q2,4,1H,17.028,Bank Trading Desks,Citigroup Omnibus,United States,ActiveTrader,Accounting Firm,1,Europe,677,1367.916,3.87,0,K2J Global IFSC,China,Toh Li,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,SGX ICIS Isomer MX FOB Korea Futures,SG Securities,19,1,1,LiquidityProvider,T+1,FY23
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,CHIALPL,Screen,Client,104012.7,0,1254.046097,ND,2021-02,USD,S092,2020,Q1,2,1H,0,PTG,Axia Trading,United States,LiquidityProvider,Accounting Firm,1,Hong Kong,64,6.530625,785.15,0,K2J Global IFSC,Commods,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,Dividend Index,ND,Nikkei Stock Average Dividend Point Index Futures,Nikkei Stock Average Dividend Point Index Futures,Goldman Sachs,19,1,1,MarketMaker,T+1,FY26
25139,25139,K2J Global IFSC,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,1850,19349.55,241.5,NJ,2023-07,USD,S016,2023,Q3,7,2H,612.234,Buy-Side,ISAM Funds Ltd,United States,ActiveBroker,Accounting Firm,1,SG ROA,10,3454.538601,397.15875,0,K2J Global IFSC,Tier 1,Craig Cohen,,Commods,Commods,Oil,Oil,Oil,Oil,Naphtha Swap CFR Japan,SG Securities,18,1,1,LiquidityProvider,T,FY16
25139,25139,K2J Global IFSC,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,Client,405,0,2173,NKO,2024-09,USD,S350,2024,Q3,9,2H,161.1468,Brokerage/Agency,Societe Generale,United States,LiquidityProvider,Accounting Firm,1,SG ROA,16451.75,6494.8275,265.095,0,K2J Global IFSC,Tier 2,Vivian Wang Min,,Financials,Equity Derivatives,Equity,Equity Index,NKO,Nikkei 225 Options,Nikkei 225 Options,DBS Vickers,21,0.5,1,LiquidityProvider,T+1,FY16
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,6696,0,16506.6,NSP,2025-07,USD,S888,2025,Q3,7,2H,10.32,Buy-Side,Life Trading,United States,ActiveTrader,Accounting Firm,1,China,7,2548.8852,838.5,24488.79094,K2J Global IFSC,GAM,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,MSCI NTR,MSCI NTR,MSCI Singapore NTR (USD) Index Futures,MSCI Singapore NTR (USD) Index Futures,StoneX,19,1,1,MarketMaker,T+1,FY26
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,275,0,17944.5,PWF,2021-08,USD,S007,2021,Q3,8,2H,0,Trading Firms,Qube,United States,ActiveTrader,Accounting Firm,0.125,SG ROA,2,1540.364633,107.07,0,K2J Global IFSC,Tier 3,Brenna Koh,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Panamax Time Charter Average (5 Routes) Futures,CIMB,22,1,1,ActiveTrader,T,FY23
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,DAVEYC,NLT,Client,37.5,0,455.8,PWFO,2022-06,SGD,S389,2021,Q2,6,1H,26.316,Trading Firms,Undisclosed,United States,LiquidityProvider,Accounting Firm,1,Europe,10,544.38,3049.56,922.93695,K2J Global IFSC,GAM,Toh Li,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Panamax Time Charter Average (5 Route) Options,Morgan Stanley,21,0.125,1,ActiveTrader,T,FY14
25139,25139,K2J Global IFSC,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK|JUDGEM,Screen,Client,4581,0,547.08,SMP,2022-01,USD,S011,2021,Q1,1,1H,37.152,PTG,Morgan Stanley Omnibus,United States,ActiveTrader,Accounting Firm,1,USA,2.5,14333.0875,290.25,0,K2J Global IFSC,Tier 1,Brenna Koh,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Skim Milk Powder (SMP) Futures,JP Morgan,21,1,0.5,LiquidityProvider,T,FY19
25139,25139,K2J Global IFSC,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TOHL,Screen,Client,4890,632.3130316,5720,SMPO,2025-04,USD,S061,2024,Q2,4,1H,3429.594,Trading Firms,Capstone Investment,United States,ActiveTrader,Accounting Firm,1,Omnibus,88,141.9,147.06,0,K2J Global IFSC,Omnibus,Craig Cohen,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Skim Milk Powder (SMP) Options,ADMIS,18,0.25,1,LiquidityProvider,T,FY14
25139,25139,K2J Global IFSC,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,Screen,Client,6536.2,0,2593.045,ST,2024-06,USD,S018,2023,Q2,6,1H,6800.9445,Trading Firms,Balyasny Asset Management,United States,ActiveTrader,Accounting Firm,1,Europe,160,10642.5,387,0,K2J Global IFSC,GAM,David Chiam,,Financials,Equity Derivatives,Equity,Equity Index,ST,Straits Times Index Futures,Straits Times Index Futures,Nomura,20,1,1,ActiveTrader,T+1,FY26
25139,25139,K2J Global IFSC,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,Screen,Client,555.1,235.1,33.75,SWF,2022-08,USD,S888,2022,Q3,8,2H,290.25,Buy-Side,Value Opportunities VCC - QIO Fund,United States,MarketMaker,Accounting Firm,1,Europe,16,1344.051,433.44,20014.07684,K2J Global IFSC,Omnibus,David Chiam,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Supramax Time Charter (10 Routes) Average F,Morgan Stanley,21,1,1,ActiveBroker,T+1,FY14
25139,25139,K2J Global IFSC,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,NLT,Client,64,33959.25,600,TF,2021-05,USD,S168,2020,Q2,5,1H,1698.285,Buy-Side,SMPT Michelin Tire,United States,MarketMaker,Accounting Firm,1,Hong Kong,18,557.28,8499.81,0,K2J Global IFSC,GAM,Penny Pan Ranran,,Commods,Commods,Rubber,Rubber,Rubber,Rubber,SICOM TSR20 Futures,Goldman Sachs,21,1,1,LiquidityProvider,T,FY14
25139,25139,K2J Global IFSC,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LEEKJ|WENKR,Screen,Client,296.4,1,94.12114778,TFO,2024-02,USD,S288,2023,Q1,2,1H,7069.2,Buy-Side,Thrivbon Resource,United States,LiquidityProvider,Accounting Firm,1,SG ROA,130,26.65,1935,0,K2J Global IFSC,Tier 2,Tan Say Liang,,Commods,Commods,Rubber,Rubber,Rubber,Rubber,SICOM TSR 20 Rubber Options,Morgan Stanley,19,0.25,1,ActiveTrader,T+1,FY12
25139,25139,K2J Global IFSC,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS,Screen,Client,3080,10067.22301,556.05,TU,2023-05,USD,S138,2022,Q2,5,1H,17311.8,Buy-Side,Tylesworth,United States,LiquidityProvider,Accounting Firm,1,Europe,4075.25,-6.787364618,1577.025,0,K2J Global IFSC,Commods,Britney Tan Hwee Sian,,Financials,FX/IR,FX,FX,TU,THB/USD FX Futures,THB/USD FX Futures,CIMB,21,1,1,ActiveTrader,T,FY14
25139,25139,K2J Global IFSC,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,Screen,Client,1002,0,445.2,UCO,2023-03,USD,S092,2022,Q1,3,1H,438.4011052,Buy-Side,CITIC Futures,United States,MarketMaker,Accounting Firm,1,USA,112,3.096,307.02,0.387,K2J Global IFSC,China,Craig Cohen,,Financials,FX/IR,FX,FX,UCO,USD/CNH Options,USD/CNH FX Options,BPI,21,1,1,MarketMaker,T+1,FY18
25139,25139,K2J Global IFSC,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS,Screen,Client,77.4,97.68,612.5,US,2022-05,USD,S108,2021,Q2,5,1H,44.8146,Brokerage/Agency,Jump Trading,United States,MarketMaker,Accounting Firm,1,SG ROA,4271,74.304,26.703,0,K2J Global IFSC,Tier 2,Kenny Groth,,Financials,FX/IR,FX,FX,US,USD/SGD FX Futures,USD/SGD FX Futures (Mini),CIMB,22,1,1,ActiveTrader,T+1,FY26
25139,25139,K2J Global IFSC,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,MACCHIONEP,Screen,Client,4657.4,56618.1,100,WMP,2024-12,SGD,S288,2024,Q4,12,2H,88758.45,Bank Trading Desks,Barclays Omnibus,United States,MarketMaker,Accounting Firm,1,Europe,400,2,20.64,0,K2J Global IFSC,Tier 2,Renaud Gocsei,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Whole Milk Powder (WMP) Futures,OCBC Securities,20,1,1,LiquidityProvider,T,FY20
25139,25139,K2J Global IFSC,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,820.6,246.5440476,265.6,ZACE,2021-07,USD,S108,2021,Q3,7,2H,127.323,Brokerage/Agency,Undisclosed,United States,MarketMaker,Accounting Firm,1,Hong Kong,1875,657.9,63.55,0,K2J Global IFSC,China,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Ambuja Cements Futures,Macquarie,19,1,1,ActiveTrader,T+1,FY17
25139,25139,K2J Global IFSC,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,1029.5,72.9,959.625,ZAXS,2022-11,USD,S138,2022,Q4,11,2H,7460.07,PTG,Undisclosed,United States,LiquidityProvider,Accounting Firm,1,SG ROA,579,203.82,10384.242,21.156,K2J Global IFSC,GAM,omnibus,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Axis Bank Futures,SG Securities,16,1,1,ActiveBroker,T,FY22
25139,25139,K2J Global IFSC,Europe NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,10541.25,0,312.4,ZBAF,2025-01,USD,S001,2024,Q1,1,1H,5068.41,Buy-Side,Winton Capital Europe,United States,LiquidityProvider,Accounting Firm,1,Hong Kong,170,338.625,543.348,0,K2J Global IFSC,Commods,Matthew Judge,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Bajaj Finance Futures,CIMB,18,0.125,1,ActiveTrader,T+1,FY14
25139,25139,K2J Global IFSC,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,Screen,Client,75.42,0,15171.76033,ZCOA,2023-10,USD,S883,2023,Q4,10,2H,7083.445029,Trading Firms,KB Securities (Client),United States,LiquidityProvider,Accounting Firm,1,China,40,10.25,719.175,0,K2J Global IFSC,Tier 1,David Wang Lipeng,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Coal India Futures,JP Morgan,21,1,1,LiquidityProvider,T,FY24
25139,25139,K2J Global IFSC,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,Client,2083.8,25900.87769,41.4,ZHDB,2024-07,USD,S020,2024,Q3,7,2H,567.6,PTG,HSBC Omnibus,United States,LiquidityProvider,Accounting Firm,1,SG ROA,1219,64.5,152.623125,0,K2J Global IFSC,Tier 3,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,HDFC Bank Futures,Marex,19,1,0.5,ActiveTrader,T+1,FY19
25139,25139,K2J Global IFSC,Europe NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LEEKJ,Screen,Client,325,0,3,ZHND,2022-03,USD,S323,2021,Q1,3,1H,222.525,Buy-Side,Morgan Stanley House,United States,MarketMaker,Accounting Firm,0.25,Europe,1800,7.74,247.0866,0,K2J Global IFSC,Tier 3,Renaud Gocsei,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Hindalco Industries Futures,Orient Futures,21,1,1,LiquidityProvider,T,FY17
25139,25139,K2J Global IFSC,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TOHL,Screen,Client,1194,194.2,2997.767117,ZHPC,2023-09,USD,S883,2023,Q3,9,2H,144.738,PTG,Phillip Nova Prop,United States,LiquidityProvider,Accounting Firm,1,Europe,4,4765.35675,5.9985,51.57984375,K2J Global IFSC,Tier 3,Kenny Groth,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Hindustan Petroleum Corp Futures,SG Securities,19,1,1,ActiveTrader,T+1,FY22
25139,25139,K2J Global IFSC,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,10356,0,12650,ZIIB,2024-08,USD,S009,2024,Q3,8,2H,300.57,Trading Firms,Crabel Capital Management LLC,United States,LiquidityProvider,Accounting Firm,1,SG ROA,32.25,75.207,3336.069,16.495875,K2J Global IFSC,Tier 1,Jun Won Lee,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,IndusInd Bank Futures,Merrill Lynch,19,1,1,LiquidityProvider,T,FY22
25139,25139,K2J Global IFSC,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|TANSY,NLT,Client,3241.5,171449.4506,1176,ZLPC,2022-04,USD,S016,2021,Q2,4,1H,28.38,Brokerage/Agency,Citigroup House,United States,ActiveTrader,Accounting Firm,1,Hong Kong,20,657.9,733.365,0,K2J Global IFSC,GAM,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Lupin Futures,DBS Vickers,18,1,1,ActiveBroker,T,FY23
25139,25139,K2J Global IFSC,Europe NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,Screen,Client,134255.5,422775.5819,16.15,ZNTP,2023-06,USD,S288,2022,Q2,6,1H,0.006965443,Buy-Side,Undisclosed,United States,LiquidityProvider,Accounting Firm,1,SG ROA,1283,26286.96011,96.75,11667.13901,K2J Global IFSC,Tier 3,Vivian Wang Min,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,NTPC Futures,Morgan Stanley,21,1,1,LiquidityProvider,T+1,FY16
25139,25139,K2J Global IFSC,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,28391.35,0,-1304.529209,ZONG,2024-03,USD,S660,2023,Q1,3,1H,1986.6,Brokerage/Agency,Marshall Wace,United States,MarketMaker,Accounting Firm,1,Omnibus,2,1954.35,1.548,0,K2J Global IFSC,GAM,David Chiam,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Oil & Natural Gas Corp Futures,SG Securities,21,1,0.5,LiquidityProvider,T,FY12
25139,25139,K2J Global IFSC,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,NLT,Client,75,0,2447.332359,ZVDA,2023-08,USD,S883,2023,Q3,8,2H,1.677,Brokerage/Agency,Barclays Omnibus,United States,ActiveBroker,Accounting Firm,1,Omnibus,1807.25,129,0,0,K2J Global IFSC,Commods,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Vedanta Limited Futures,SG Securities,21,0.125,1,LiquidityProvider,T+1,FY19
21177,21177,Life Trading,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,Screen,Client,1.1,0,4769.057349,3MF,2023-08,USD,S108,2023,Q3,8,2H,235.812,Trading Firms,Undisclosed,Afghanistan,MarketMaker,Academic,0.25,USA,146,2533.6245,123.84,1013.166,Life Trading,Commods,Renaud Gocsei,,Commods,Commods,Oil,Oil,Oil,Oil,Platts Singapore FO 380cst Index Futures,ADMIS,21,1,1,ActiveTrader,T,FY19
21177,21177,Life Trading,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,CHIALPL,NLT,Client,54,0,-1733.687612,ACF,2024-06,USD,S020,2023,Q2,6,1H,3328.2,Buy-Side,BNP Paribas,Afghanistan,ActiveTrader,Academic,1,SG ROA,89.5,522.45,140302.206,0,Life Trading,Tier 1,Richard Wenk,,Commods,Commods,Coking Coal,Coking Coal,Coking Coal,Coking Coal,Coking Coal Futures,JP Morgan,22,1,1,ActiveBroker,T+1,FY12
21177,21177,Life Trading,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TOHL,NLT,Client,1116,0,35.2,AMF,2025-07,USD,S092,2025,Q3,7,2H,-3270.602897,Trading Firms,Phillip Nova,Afghanistan,LiquidityProvider,Academic,1,China,105,5991.921,3774.0498,0,Life Trading,Tier 2,Carl Davey,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Anhydrous Milk Fat (AMF) Futures,JP Morgan,21,1,1,MarketMaker,T,FY14
21177,21177,Life Trading,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,NLT,Client,161,0,360,BRL,2024-09,USD,S288,2024,Q3,9,2H,15269.26157,PTG,Regal Cream Products,Afghanistan,LiquidityProvider,Academic,0.25,Europe,15757,-128.5362153,810.765,156.6900075,Life Trading,Tier 1,Matthew Judge,,Financials,FX/IR,FX,FX,BRL,SGX BRL/USD Futures,SGX BRL/USD Futures,Goldman Sachs,19,0.25,1,ActiveTrader,T+1,FY14
